Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Basto Goncalves;890001;U15;1945;1990;1990;1990;3;3;0;0;0;5;0;L45203;1945;1960;1960;x
Borges Júnior;890002;U15;1941;1944;1990;1990;2;4;16;1;0;5;0;L45204;1941;1960;1960;x
Botelho Moniz;890003;U15;1941;1943;1990;1990;2;3;0;1;0;5;0;L45205;1941;1960;1960;x
Camara Pina;890004;U15;1943;1990;1990;1990;3;4;128;0;0;5;0;L45206;1943;1960;1960;x
Carrilho Xaveir;890005;U15;1945;1990;1990;1990;3;3;0;0;0;4;0;L45209;1945;1960;1960;x
Costa Andrade;890006;U15;1942;1945;1990;1990;3;4;1;1;0;5;0;L45212;1942;1960;1960;x
Costa Oliveira;890007;U15;1938;1942;1945;1990;2;5;2;2;0;5;0;L45214;1938;1960;1960;x
Enes Ferreira;890008;U15;1945;1990;1990;1990;3;3;0;0;0;5;0;L45220;1945;1960;1960;x
Ferreira Silva Couto Júnior;890009;U15;1943;1990;1990;1990;3;3;128;0;0;5;0;L45221;1943;1960;1960;x
Freiria;890010;U15;1938;1943;1990;1990;3;4;64;1;0;5;0;L45222;1938;1960;1960;x
Ivens Ferraz;890011;U15;1941;1990;1990;1990;3;4;128;0;0;5;0;L45225;1941;1960;1960;x
Kaúlza Arriaga;890012;U15;1943;1944;1946;1990;2;5;0;2;0;5;0;L45226;1943;1960;1960;x
Lopes;890013;U15;1944;1946;1990;1990;3;4;0;2;0;5;0;L45229;1944;1960;1960;x
Magalhães Correia;890014;U15;1939;1942;1990;1990;2;3;0;1;0;5;0;L45230;1939;1960;1960;x
Martins Coimbra;890015;U15;1943;1947;1990;1990;3;5;32;1;0;5;0;L45232;1943;1960;1960;x
Neto;890016;U15;1940;1942;1946;1990;2;4;0;2;0;5;0;L45238;1940;1960;1960;x
Paula Pinheiro Machado;890017;U15;1938;1942;1990;1990;2;5;64;1;0;3;0;L45242;1938;1960;1960;x
Peixoto é Cunha;890018;U15;1937;1941;1943;1990;1;4;4;1;0;4;0;L45243;1937;1960;1960;x
Quintino Rogado;890019;U15;1944;1990;1990;1990;3;4;32;0;0;5;0;L45247;1944;1960;1960;x
Rocha Beleza;890020;U15;1939;1990;1990;1990;3;4;64;0;0;5;0;L45248;1939;1960;1960;x
Rodrigues Sousa;890021;U15;1939;1942;1943;1990;1;4;2;2;0;4;0;L45250;1939;1960;1960;x
Sampaio;890022;U15;1943;1946;1990;1990;3;4;256;1;0;4;0;L45253;1943;1960;1960;x
Santos Nogueira;890023;U15;1941;1990;1990;1990;3;3;4;0;0;5;0;L45254;1941;1960;1960;x
Silva Domingues;890024;U15;1942;1990;1990;1990;3;3;1;0;0;4;0;L45256;1942;1960;1960;x
Sousa Schiappa Azevedo;890025;U15;1940;1943;1946;1990;2;4;0;2;0;5;0;L45262;1940;1960;1960;x
Tamagmimi Barbosa;890026;U15;1943;1946;1990;1990;3;5;32;1;0;5;0;L45263;1943;1960;1960;x
Teotonio Pereira;890027;U15;1944;1990;1990;1990;3;5;16;0;0;5;0;L45264;1944;1960;1960;x
Trindade;890028;U15;1941;1944;1990;1990;2;3;0;0;0;4;0;L45265;1941;1960;1960;x
Vale Andrade;890029;U15;1938;1942;1990;1990;2;3;32;1;0;4;0;L45266;1938;1946;1960;x
Valente Carvalho;890030;U15;1938;1990;1990;1990;3;3;1;0;0;5;0;L45267;1938;1960;1960;x
Américo Tomas;890031;U15;1939;1941;1943;1946;1;5;0;3;0;5;1;L45269;1939;1960;1960;x
Cabeza Nuñes;890032;U15;1945;1990;1990;1990;3;3;0;0;0;5;1;L45270;1945;1960;1960;x
Castro Saïs;890033;U15;1944;1990;1990;1990;3;3;1024;0;0;5;1;L45272;1944;1960;1960;x
Meireles;890034;U15;1939;1990;1990;1990;3;5;0;0;0;5;1;L45275;1939;1960;1960;x
Mendes Cabecadas;890035;U15;1943;1990;1990;1990;3;4;0;0;0;5;1;L45276;1943;1960;1960;x
Sarmento Rodrigues;890036;U15;1946;1990;1990;1990;3;4;0;0;0;5;1;L45277;1946;1960;1960;x
Sarmento Saavedra;890037;U15;1939;1941;1990;1990;2;5;4096;1;0;5;1;L45278;1939;1960;1960;x
Taixeira;890038;U15;1943;1990;1990;1990;3;5;1024;0;0;5;1;L45279;1943;1960;1960;x
